depuis	O	74097	0
lors	O	74098	0
,	O	74099	0
donné	O	74101	0
des	O	74102	0
signes	O	74103	0
d	O	74104	0
'	O	74105	0
aliénation	O	74106	0
mentale	O	74107	0
Cependant	O	74108	0
il	O	74109	0
continuait	O	74110	0
son	O	74111	0
état	O	74113	0
.	O	74114	0
Dimanche	O	74115	0
dernier	O	74116	0
,	O	74117	0
il	O	74118	0
fut	O	74119	0
appelé	O	74120	0
chez	O	74121	0
une	O	74122	0
dame	O	74123	0
pour	O	74124	0
lui	O	74125	0
donner	O	74127	0
ses	O	74128	0
soins	O	74129	0
;	O	74130	0
mais	O	74131	0
à	O	74132	0
reine	O	74133	0
fut	O	74134	0
-	O	74135	0
il	O	74136	0
retite	O	74137	0
dans	O	74138	0
une	O	74139	0
pièce	O	74140	0
voisine	O	74141	0
qu	O	74142	0
'	O	74143	0
il	O	74144	0
se	O	74146	0
brûla	O	74147	0
la	O	74148	0
cervelle	O	74149	0
.	O	74150	0
On	O	74151	0
le	O	74152	0
trouva	O	74153	0
sans	O	74154	0
vie	O	74155	0
;	O	74156	0
et	O	74157	0
la	O	74158	0
tête	O	74159	0
horriblement	O	74160	0
fracassée	O	74162	0
;	O	74163	0
il	O	74164	0
tenait	O	74165	0
encore	O	74166	0
dans	O	74167	0
les	O	74168	0
mains	O	74169	0
deux	O	74170	0
pistolets	O	74171	0
décharges	O	74172	0
.	O	74173	0
Cet	O	74175	0
événement	O	74176	0
a	O	74177	0
fait	O	74178	0
revivre	O	74179	0
une	O	74180	0
fouie	O	74181	0
de	O	74182	0
bruits	O	74183	0
ridicules	O	74184	0
.	O	74185	0
Le	O	74187	0
navire	O	74188	0
le	O	74189	0
Mary	O	74190	0
qui	O	74191	0
vient	O	74192	0
d	O	74193	0
'	O	74194	0
entrer	O	74195	0
dans	O	74196	0
la	O	74197	0
Tamise	B-loc	74198	0
,	O	74199	0
a	O	74200	0
essuyé	O	74201	0
dans	O	74203	0
la	O	74204	0
Méditerranée	B-loc	74205	0
de	O	74206	0
granies	O	74207	0
calamités	O	74208	0
.	O	74209	0
A	O	74210	0
Alexandrie	B-loc	74211	0
,	O	74212	0
le	O	74213	0
capitaine	O	74215	0
avait	O	74216	0
pris	O	74217	0
à	O	74218	0
bord	O	74219	0
60	O	74220	0
pèlerins	O	74221	0
poui	O	74222	0
Tunis	B-loc	74223	0
.	O	74224	0
Dans	O	74225	0
la	O	74226	0
traversée	O	74227	0
,	O	74228	0
la	O	74229	0
peste	O	74231	0
se	O	74232	0
manifesta	O	74233	0
;	O	74234	0
le	O	74235	0
capitaine	O	74236	0
,	O	74237	0
son	O	74238	0
fils	O	74239	0
,	O	74240	0
plusieurs	O	74241	0
matelots	O	74242	0
et	O	74243	0
passagers	O	74245	0
succombèrent	O	74246	0
à	O	74247	0
la	O	74248	0
contagion	O	74249	0
.	O	74250	0
Les	O	74251	0
autres	O	74252	0
expirèrent	O	74253	0
sur	O	74254	0
la	O	74255	0
côte	O	74256	0
de	O	74258	0
Tunis	B-loc	74259	0
,	O	74260	0
et	O	74261	0
il	O	74262	0
ne	O	74263	0
resta	O	74264	0
plus	O	74265	0
que	O	74266	0
deux	O	74267	0
européens	O	74268	0
à	O	74269	0
Tunis	B-loc	74270	0
.	O	74271	0
Le	O	74272	0
consul	O	74273	0
anglais	O	74275	0
prit	O	74276	0
soin	O	74277	0
du	O	74278	0
bâtiment	O	74279	0
et	O	74280	0
de	O	74281	0
la	O	74282	0
cargaison	O	74283	0
,	O	74284	0
et	O	74285	0
après	O	74286	0
avoir	O	74287	0
rifié	O	74289	0
l	O	74290	0
'	O	74291	0
intérieur	O	74292	0
du	O	74293	0
bâtiment	O	74294	0
,	O	74295	0
on	O	74296	0
se	O	74297	0
procura	O	74298	0
un	O	74299	0
nouvel	O	74300	0
équipage	O	74301	0
,	O	74302	0
ave	O	74303	0
»	O	74304	0
lequel	O	74306	0
le	O	74307	0
navire	O	74308	0
vient	O	74309	0
d	O	74310	0
'	O	74311	0
arriver	O	74312	0
,	O	74313	0
il	O	74314	0
y	O	74315	0
a	O	74316	0
deux	O	74317	0
jours	O	74318	0
.	O	74319	0
La	O	74321	0
Gazette	B-prod	74322	0
de	I-prod	74323	0
Cap	I-prod	74324	0
Henry	I-prod	74325	0
du	O	74326	0
a	O	74327	0
décembre	O	74328	0
rapporte	O	74329	0
ainsi	O	74330	0
l	O	74332	0
'	O	74333	0
article	O	74334	0
26	O	74335	0
de	O	74336	0
la	O	74337	0
constitution	O	74338	0
du	O	74339	0
royaume	O	74340	0
.	O	74341	0
"	O	74342	0
Personne	O	74343	0
ne	O	74344	0
doit	O	74345	0
être	O	74346	0
pêché	O	74348	0
d	O	74349	0
'	O	74350	0
énoncer	O	74351	0
ses	O	74352	0
pensées	O	74353	0
,	O	74354	0
de	O	74355	0
les	O	74356	0
écrire	O	74357	0
et	O	74358	0
de	O	74359	0
les	O	74360	0
imprimer	O	74361	0
.	O	74362	0
Les	O	74363	0
écrits	O	74365	0
ne	O	74366	0
doivenr	O	74367	0
être	O	74368	0
soumis	O	74369	0
à	O	74370	0
aucune	O	74371	0
censure	O	74372	0
avant	O	74373	0
de	O	74374	0
paraître	O	74375	0
.	O	74376	0
Personne	O	74378	0
n	O	74379	0
'	O	74380	0
est	O	74381	0
responsable	O	74382	0
de	O	74383	0
ce	O	74384	0
qui	O	74385	0
a	O	74386	0
été	O	74387	0
publié	O	74388	0
par	O	74389	0
la	O	74390	0
presse	O	74391	0
,	O	74392	0
excepté	O	74394	0
dans	O	74395	0
les	O	74396	0
cas	O	74397	0
prescrits	O	74398	0
par	O	74399	0
la	O	74400	0
loi	O	74401	0
.	O	74402	0
S	O	74403	0
.	O	74404	0
M	O	74405	0
.	O	74406	0
toujours	O	74407	0
disposée	O	74408	0
à	O	74409	0
répandre	O	74411	0
le	O	74412	0
plus	O	74413	0
haut	O	74414	0
degré	O	74415	0
de	O	74416	0
lumière	O	74417	0
parmi	O	74418	0
ses	O	74419	0
sujets	O	74420	0
,	O	74421	0
a	O	74422	0
ordonné	O	74423	0
qu	O	74425	0
'	O	74426	0
il	O	74427	0
fallait	O	74428	0
regarder	O	74429	0
comme	O	74430	0
son	O	74431	0
expresse	O	74432	0
volonté	O	74433	0
,	O	74434	0
le	O	74435	0
maintien	O	74436	0
strict	O	74437	0
de	O	74439	0
cet	O	74440	0
artiele	O	74441	0
"	O	74442	0
.	O	74443	0
L	O	74445	0
'	O	74446	0
indisposition	O	74447	0
de	O	74448	0
la	O	74449	0
reine	O	74450	0
est	O	74451	0
plus	O	74452	0
sérieuse	O	74453	0
qu	O	74454	0
'	O	74455	0
on	O	74456	0
ne	O	74457	0
le	O	74458	0
pensait	O	74459	0
;	O	74460	0
ce	O	74462	0
qui	O	74463	0
augmente	O	74464	0
les	O	74465	0
craintes	O	74466	0
,	O	74467	0
c	O	74468	0
'	O	74469	0
est	O	74470	0
l	O	74471	0
'	O	74472	0
âge	O	74473	0
de	O	74474	0
S	O	74475	0
.	O	74476	0
M	O	74477	0
.	O	74478	0
qui	O	74479	0
a	O	74480	0
atteint	O	74481	0
M	O	74482	0
74	O	74484	0
année	O	74485	0
.	O	74486	0

Le	O	74493	0
Spectateur	O	74494	0
.	O	74495	0
La	O	74497	0
nouvelle	O	74498	0
'	O	74499	0
dynastie	O	74500	0
qui	O	74501	0
commence	O	74502	0
dans	O	74503	0
,	O	74504	0
la	O	74505	0
Suède	B-loc	74506	0
et	O	74507	0
l	O	74508	0
'	O	74509	0
avenetneûà	O	74510	0
d	O	74512	0
'	O	74513	0
un	O	74514	0
général	O	74515	0
fiançais	O	74516	0
à	O	74517	0
deux	O	74518	0
couronnes	O	74519	0
du	O	74520	0
nord	O	74521	0
,	O	74522	0
ne	O	74523	0
sera	O	74524	0
,	O	74525	0
pas	O	74526	0
un	O	74527	0
,	O	74528	0
des	O	74530	0
évènemens	O	74531	0
les	O	74532	0
moins	O	74533	0
ismaïquables	O	74534	0
de	O	74535	0
l	O	74536	0
'	O	74537	0
histoire	O	74538	0
du	B-time	74539	0
io	I-time	74540	0
crac	I-time	74541	0
.	I-time	74542	0
sie	I-time	74543	0
-	I-time	74544	0
,	I-time	74545	0
clc	I-time	74547	0
.	I-time	74548	0
,	I-time	74549	0
,	I-time	74550	0
.	O	74551	0
.	O	74553	0
Le	O	74554	0
nouveau	O	74555	0
roi	O	74556	0
de	O	74557	0
Suède	B-loc	74558	0
est	O	74559	0
né	O	74560	0
en	B-time	74561	0
1764	I-time	74562	0
»	O	74563	0
à	O	74564	0
Pau	B-loc	74565	0
en	O	74566	0
Bearn	B-loc	74567	0
.	O	74568	0
Son	O	74570	0
activité	O	74571	0
,	O	74572	0
sa	O	74573	0
bravoure	O	74574	0
et	O	74575	0
ie	O	74576	0
génie	O	74577	0
dont	O	74578	0
la	O	74579	0
nature	O	74580	0
l	O	74581	0
'	O	74582	0
a	O	74583	0
doué	O	74584	0
iui	O	74585	0
valurent	O	74587	0
un	O	74588	0
avancement	O	74589	0
rapide	O	74590	0
,	O	74591	0
et	O	74592	0
ce	O	74593	0
fut	O	74594	0
déjà	O	74595	0
comme	O	74596	0
général	O	74597	0
de	O	74598	0
division	O	74600	0
qu	O	74601	0
'	O	74602	0
il	O	74603	0
se	O	74604	0
trouva	O	74605	0
à	O	74606	0
la	O	74607	0
bataille	O	74608	0
de	O	74609	0
Fleurus	B-loc	74610	0
.	O	74611	0
Fn	B-time	74612	0
179	I-time	74613	0
s	I-time	74614	0
,	O	74615	0
il	O	74616	0
contribua	O	74618	0
au	O	74619	0
passage	O	74620	0
du	O	74621	0
Rhin	B-loc	74622	0
et	O	74623	0
se	O	74624	0
distingua	O	74625	0
à	O	74626	0
la	O	74627	0
retraite	O	74628	0
opérée	O	74629	0
pat	O	74630	0
Jourdan	B-pers	74632	0
dont	O	74633	0
il	O	74634	0
commandait	O	74635	0
l	O	74636	0
'	O	74637	0
arnère	O	74638	0
-	O	74639	0
garde	O	74640	0
.	O	74641	0
Dès	O	74642	0
-	O	74643	0
lors	O	74644	0
,	O	74645	0
il	O	74646	0
pa	O	74647	0
^	O	74648	0
sa	O	74649	0
a	O	74650	0
l	O	74652	0
'	O	74653	0
armée	O	74654	0
d	O	74655	0
'	O	74656	0
Italie	B-loc	74657	0
où	O	74658	0
il	O	74659	0
partagea	O	74660	0
la	O	74661	0
gloire	O	74662	0
de	O	74663	0
l	O	74664	0
'	O	74665	0
expédition	O	74666	0
du	O	74667	0
Tdgliarrtento	B-loc	74668	0
*	O	74669	0
fut	O	74671	0
nommé	O	74672	0
ambassadeur	O	74673	0
à	O	74674	0
Vienne	B-loc	74675	0
en	B-time	74676	0
1798	I-time	74677	0
,	O	74678	0
et	O	74679	0
,	O	74680	0
un	O	74681	0
an	O	74682	0
pius	O	74683	0
tard	O	74684	0
,	O	74685	0
au	O	74686	0
département	O	74688	0
de	O	74689	0
la	O	74690	0
guerre	O	74691	0
,	O	74692	0
où	O	74693	0
,	O	74694	0
au	O	74695	0
milieu	O	74696	0
des	O	74697	0
desastres	O	74698	0
des	O	74699	0
armées	O	74700	0
,	O	74701	0
des	O	74703	0
déprédations	O	74704	0
et	O	74705	0
des	O	74706	0
embarras	O	74707	0
a	O	74708	0
'	O	74709	0
un	O	74710	0
gouvernement	O	74711	0
désorganise	O	74712	0
»	O	74713	0
il	O	74715	0
sut	O	74716	0
encore	O	74717	0
lui	O	74718	0
donner	O	74719	0
une	O	74720	0
grande	O	74721	0
impulsion	O	74722	0
.	O	74723	0
Général	O	74725	0
en	O	74726	0
chef	O	74727	0
de	O	74728	0
l	O	74729	0
'	O	74730	0
armée	O	74731	0
de	O	74732	0
i	O	74733	0
'	O	74734	0
Ôuest	O	74735	0
,	O	74736	0
après	O	74737	0
le	O	74738	0
18	O	74739	0
brumaire	O	74740	0
,	O	74741	0
il	O	74742	0
dispersa	O	74744	0
les	O	74745	0
débris	O	74746	0
des	O	74747	0
chouar	O	74748	0
,	O	74749	0
s	O	74750	0
,	O	74751	0
.	O	74752	0
prévint	O	74753	0
le	O	74754	0
débarquement	O	74755	0
'	O	74756	0
des	O	74757	0
anglais	O	74759	0
,	O	74760	0
et	O	74761	0
rendit	O	74762	0
à	O	74763	0
ce	O	74764	0
malheureux	O	74765	0
pays	O	74766	0
quelques	O	74767	0
mornens	O	74768	0
de	O	74769	0
repos	O	74770	0
et	O	74771	0
de	O	74773	0
confiance	O	74774	0
.	O	74775	0
Elevé	O	74777	0
bientôt	O	74778	0
aux	O	74779	0
plus	O	74780	0
hautes	O	74781	0
dignités	O	74782	0
,	O	74783	0
maréchal	O	74784	0
d	O	74785	0
'	O	74786	0
Empire	O	74787	0
,	O	74788	0
prince	O	74789	0
de	O	74791	0
Porote	B-loc	74792	0
-	I-loc	74793	0
Corvo	I-loc	74794	0
,	O	74795	0
il	O	74796	0
-	O	74797	0
obtinfeen	O	74798	0
.	I-time	74799	0
:	I-time	74800	0
j	I-time	74801	0
8	I-time	74802	0
o	I-time	74803	0
4	I-time	74804	0
'	O	74805	0
le	O	74806	0
commandement	O	74807	0
de	O	74808	0
l	O	74809	0
'	O	74810	0
armée	O	74811	0
de	O	74812	0
Hanovre	B-loc	74814	0
où	O	74815	0
il	O	74816	0
se	O	74817	0
disringua	O	74818	0
-	O	74819	0
.	O	74820	0
par	O	74821	0
sa	O	74822	0
justice	O	74823	0
et	O	74824	0
son	O	74825	0
humanité	O	74826	0
.	O	74827	0
C	O	74828	0
'	O	74829	0
est	O	74830	0
de	O	74831	0
là	O	74832	0
qu	O	74834	0
'	O	74835	0
on	O	74836	0
le	O	74837	0
vit	O	74838	0
se	O	74839	0
réunir	O	74840	0
aux	O	74841	0
bavarois	O	74842	0
-	O	74843	0
,	O	74844	0
devenus	O	74845	0
les	O	74846	0
alliés	O	74847	0
de	O	74848	0
la	O	74849	0
France	B-loc	74850	0
,	O	74851	0
les	O	74853	0
reconduire	O	74854	0
dans	O	74855	0
leur	O	74856	0
capitale	O	74857	0
,	O	74858	0
se	O	74859	0
porter	O	74860	0
triomphant	O	74861	0
sur	O	74862	0
l	O	74863	0
'	O	74864	0
iller	O	74865	0
,	O	74866	0
ensuite	O	74868	0
marcher	O	74869	0
contre	O	74870	0
Us	O	74871	0
Russes	O	74872	0
,	O	74873	0
et	O	74874	0
partager	O	74875	0
la	O	74876	0
gloire	O	74877	0
d	O	74878	0
'	O	74879	0
Austerlirz	B-loc	74880	0
.	O	74881	0
Lors	O	74883	0
de	O	74884	0
la	O	74885	0
guerre	O	74886	0
contre	O	74887	0
la	O	74888	0
Prusse	B-loc	74889	0
,	O	74890	0
le	O	74891	0
prince	O	74892	0
de	O	74893	0
'	B-loc	74894	0
Ponte	I-loc	74895	0
-	I-loc	74896	0
Corvo	I-loc	74897	0
commanda	O	74899	0
ls	O	74900	0
premier	O	74901	0
,	O	74902	0
corps	O	74903	0
de	O	74904	0
l	O	74905	0
'	O	74906	0
armée	O	74907	0
française	O	74908	0
et	O	74909	0
ouvrit	O	74910	0
la	O	74911	0
cam	O	74912	0
*	O	74913	0
pagne	O	74915	0
par	O	74916	0
ce	O	74917	0
célèbre	O	74918	0
combat	O	74919	0
de	O	74920	0
Saalfeld	B-loc	74921	0
où	O	74922	0
!	O	74923	0
e	O	74924	0
jeune	B-pers	74925	0
prince	I-pers	74926	0
Louis	I-pers	74927	0
de	I-pers	74929	0
Prusse	I-pers	74930	0
fut	O	74931	0
tue	O	74932	0
,	O	74933	0
s	O	74934	0
'	O	74935	0
empara	O	74936	0
des	O	74937	0
Lubeck	B-loc	74938	0
avec	O	74939	0
Soult	B-pers	74940	0
et	O	74941	0
Murât	B-pers	74942	0
,	O	74943	0
pénétra	O	74945	0
ensuite	O	74946	0
en	O	74947	0
Pologne	B-loc	74948	0
et	O	74949	0
livra	O	74950	0
aux	O	74951	0
Russes	O	74952	0
le	O	74953	0
brillant	O	74954	0
combat	O	74955	0
as	O	74956	0
Momagen	B-loc	74958	0
.	O	74959	0
.	O	74960	0
-	O	74961	0
.	O	74962	0
.	O	74963	0
"	O	74964	0
-	O	74965	0
'	O	74966	0
-	O	74967	0
'	O	74968	0
•	O	74969	0
•	O	74971	0
•	O	74972	0
Dans	O	74973	0
la	O	74974	0
campagne	O	74975	0
de	B-time	74976	0
1809	I-time	74977	0
,	O	74978	0
oh	O	74979	0
le	O	74980	0
vit	O	74981	0
signaler	O	74982	0
de	O	74983	0
nouveau	O	74984	0
sa	O	74985	0
valeur	O	74987	0
.	O	74988	0
11	O	74989	0
eut	O	74990	0
une	O	74991	0
grande	O	74992	0
part	O	74993	0
à	O	74994	0
la	O	74995	0
belle	O	74996	0
journée	O	74997	0
de	O	74998	0
Wagram	B-loc	74999	0
,	O	75000	0
mais	O	75001	0
bientôt	O	75003	0
il	O	75004	0
eût	O	75005	0
le	O	75006	0
malheur	O	75007	0
de	O	75008	0
déplaire	O	75009	0
à	O	75010	0
son	O	75011	0
maitre	O	75012	0
.	O	75013	0
Buonaparté	B-pers	75014	0
lui	O	75015	0
donna	O	75017	0
ordre	O	75018	0
de	O	75019	0
repasser	O	75020	0
en	O	75021	0
France	B-loc	75022	0
,	O	75023	0
et	O	75024	0
il	O	75025	0
se	O	75026	0
trouvait	O	75027	0
à	O	75028	0
Paris	B-loc	75029	0
qutnd	O	75030	0
les	O	75032	0
anglais	O	75033	0
s	O	75034	0
'	O	75035	0
emparèrent	O	75036	0
,	O	75037	0
dé	O	75038	0
l	O	75039	0
'	O	75040	0
île	B-loc	75041	0
dé	I-loc	75042	0
Walcheren	I-loc	75043	0
.	O	75044	0
Les	O	75045	0
ministres	O	75047	0
-	O	75048	0
ignorant	O	75049	0
sa	O	75050	0
-	O	75051	0
disgrâce	O	75052	0
,	O	75053	0
lui	O	75054	0
'	O	75055	0
confièrent	O	75056	0
les	O	75057	0
t	O	75058	0
'	O	75059	0
ifoupes	O	75060	0
destinées	O	75061	0
à	O	75062	0
chasser	O	75063	0
l	O	75065	0
'	O	75066	0
ennemi	O	75067	0
;	O	75068	0
il	O	75069	0
accepta	O	75070	0
'	O	75071	0
,	O	75072	0
"	O	75073	0
repoussa	O	75074	0
les	O	75075	0
anglais	O	75076	0
et	O	75077	0
obtint	O	75078	0
un	O	75079	0
nouveau	O	75080	0
triomphe	O	75082	0
.	O	75083	0
:	O	75084	0
.	O	75085	0
Les	O	75087	0
brillons	O	75088	0
exploits	O	75089	0
militaires	O	75090	0
qui	O	75091	0
l	O	75092	0
'	O	75093	0
avait	O	75094	0
illustré	O	75095	0
le	O	75096	0
désignèrent	O	75097	0
bientôt	O	75099	0
à	O	75100	0
la	O	75101	0
Suède	B-loc	75102	0
.	O	75103	0
Les	O	75104	0
rapports	O	75105	0
que	O	75106	0
plusieurs	O	75107	0
prisonniers	O	75108	0
de	O	75109	0
cette	O	75110	0
nation	O	75112	0
avaient	O	75113	0
eu	O	75114	0
avec	O	75115	0
lui	O	75116	0
à	O	75117	0
Hanovre	B-loc	75118	0
,	O	75119	0
leur	O	75120	0
avaient	O	75121	0
fait	O	75122	0
connaître	O	75123	0
son	O	75124	0
attachement	O	75126	0
pour	O	75127	0
un	O	75128	0
peuple	O	75129	0
dont	O	75130	0
il	O	75131	0
estimait	O	75132	0
la	O	75133	0
bravoaré	O	75134	0
et	O	75135	0
le	O	75136	0
caractère	O	75138	0
.	O	75139	0
Ce	O	75140	0
pays	O	75141	0
épuisé	O	75142	0
par	O	75143	0
une	O	75144	0
longue	O	75145	0
guerre	O	75146	0
,	O	75147	0
semblait	O	75148	0
chercher	O	75149	0
des	O	75150	0
moyens	O	75152	0
de	O	75153	0
réparer	O	75154	0
ses	O	75155	0
maux	O	75156	0
.	O	75157	0
Gustave	B-pers	75158	0
IV	I-pers	75159	0
venait	O	75160	0
de	O	75161	0
descendre	O	75162	0
du	O	75163	0
trône	O	75165	0
.	O	75166	0
Charles	B-pers	75167	0
XIII	I-pers	75168	0
régnait	O	75169	0
,	O	75170	0
mais	O	75171	0
sans	O	75172	0
postérité	O	75173	0
.	O	75174	0
Le	O	75175	0
duc	O	75176	0
d	O	75178	0
'	O	75179	0
Augustenbourg	B-loc	75180	0
nomme	O	75181	0
,	O	75182	0
à	O	75183	0
38	O	75184	0
ans	O	75185	0
,	O	75186	0
successeur	O	75187	0
de	O	75188	0
ses	O	75189	0
rois	O	75190	0
,	O	75191	0
venait	O	75192	0
d	O	75193	0
'	O	75194	0
être	O	75195	0
brusquement	O	75197	0
ravi	O	75198	0
à	O	75199	0
toutes	O	75200	0
les	O	75201	0
espérances	O	75202	0
du	O	75203	0
peuple	O	75204	0
.	O	75205	0
Bernadotte	B-pers	75206	0
y	O	75207	0
fut	O	75209	0
bientôt	O	75210	0
appelé	O	75211	0
par	O	75212	0
ses	O	75213	0
vœux	O	75214	0
.	O	75215	0
.	O	75216	0
.	O	75217	0
.	O	75218	0
Cette	O	75220	0
nouvelle	O	75221	0
lui	O	75222	0
fut	O	75223	0
apportée	O	75224	0
.	O	75225	0
à	O	75226	0
Paris	B-loc	75227	0
.	O	75228	0
II	O	75229	0
renonça	O	75230	0
alors	O	75231	0
à	O	75232	0
la	O	75233	0
religion	O	75235	0
Catholique	O	75236	0
pour	O	75237	0
embrasser	O	75238	0
la	O	75239	0
religion	O	75240	0
reformée	O	75241	0
puis	O	75242	0
se	O	75243	0
hâta	O	75244	0
de	O	75246	0
partir	O	75247	0
«	O	75248	0
t	O	75249	0
fit	O	75250	0
son	O	75251	0
entrée	O	75252	0
solennelle	O	75253	0
à	O	75254	0
Stocholm	B-loc	75255	0
le	B-time	75256	0
1	I-time	75257	0
.	I-time	75258	0
novembre	I-time	75259	0
181	I-time	75261	0
I	I-time	75262	0
.	O	75263	0
Non	O	75264	0
-	O	75265	0
seulement	O	75266	0
Buonaparté	B-pers	75267	0
fut	O	75268	0
étranger	O	75269	0
à	O	75270	0
cette	O	75271	0
étonante	O	75272	0
nomination	O	75274	0
,	O	75275	0
mais	O	75276	0
il	O	75277	0
paraît	O	75278	0
qu	O	75279	0
'	O	75280	0
elle	O	75281	0
ne	O	75282	0
lui	O	75283	0
"	O	75284	0
fut	O	75285	0
pas	O	75286	0
agréable	O	75287	0
.	O	75288	0
Cependant	O	75289	0
sa	O	75291	0
politique	O	75292	0
lui	O	75293	0
défendit	O	75294	0
l	O	75295	0
'	O	75296	0
éclat	O	75297	0
.	O	75298	0
.	O	75299	0
Bernadotte	B-pers	75301	0
,	O	75302	0
sur	O	75303	0
les	O	75304	0
marches	O	75305	0
du	O	75306	0
tiône	O	75307	0
des	O	75308	0
Gustave	B-pers	75309	0
,	O	75310	0
reclama	O	75311	0
du	O	75312	0
gouvernement	O	75314	0
français	O	75315	0
diverses	O	75316	0
concessions	O	75317	0
promises	O	75318	0
à	O	75319	0
la	O	75320	0
S	B-loc	75321	0
.	I-loc	75322	0
éde	I-loc	75323	0
;	O	75324	0
ce	O	75325	0
fut	O	75326	0
sans	O	75328	0
fruit	O	75329	0
.	O	75330	0
Un	O	75331	0
peu	O	75332	0
plus	O	75333	0
tard	O	75334	0
,	O	75335	0
il	O	75336	0
eût	O	75337	0
à	O	75338	0
se	O	75339	0
plaindre	O	75340	0
des	O	75341	0
prises	O	75342	0
faites	O	75343	0
sur	O	75345	0
la	O	75346	0
mariné	O	75347	0
suédoise	O	75348	0
.	O	75349	0
Bientôt	O	75350	0
il	O	75351	0
accusa	O	75352	0
hautement	O	75353	0
Buonaparté	B-pers	75354	0
d	O	75356	0
'	O	75357	0
avoir	O	75358	0
causé	O	75359	0
la	O	75360	0
perte	O	75361	0
de	O	75362	0
la	O	75363	0
Finlande	B-loc	75364	0
,	O	75365	0
et	O	75366	0
d	O	75367	0
'	O	75368	0
avoir	O	75369	0
refusé	O	75370	0
de	O	75371	0
lui	O	75372	0
obtenir	O	75373	0
-	O	75375	0
la	O	75376	0
.	O	75377	0
Norvège	B-loc	75378	0
qui	O	75379	0
lui	O	75380	0
avait	O	75381	0
été	O	75382	0
promise	O	75383	0
en	O	75384	0
dedomag	O	75385	0
-	O	75386	0
ment	O	75387	0
.	O	75388	0
Ces	O	75389	0
reproches	O	75391	0
achevèrent	O	75392	0
,	O	75393	0
de	O	75394	0
brouiller	O	75395	0
le	O	75396	0
prince	O	75397	0
royal	O	75398	0
avec	O	75399	0
Napoléon	B-pers	75400	0
.	O	75401	0
La	O	75402	0
rupture	O	75404	0
'	O	75405	0
fut	O	75406	0
complette	O	75407	0
après	O	75408	0
la	O	75409	0
malheureuse	O	75410	0
campagne	O	75411	0
de	O	75412	0
Russie	B-loc	75413	0
.	O	75414	0
C	O	75415	0
'	O	75416	0
est	O	75417	0
à	O	75419	0
cette	O	75420	0
époque	O	75421	0
que	O	75422	0
les	O	75423	0
suédois	O	75424	0
entrèrent	O	75425	0
d	O	75426	0
^	O	75427	0
ns	O	75428	0
la	O	75429	0
coalition	O	75430	0
,	O	75431	0
et	O	75432	0
que	O	75433	0
le	O	75434	0
prince	O	75436	0
,	O	75437	0
à	O	75438	0
la	O	75439	0
tête	O	75440	0
de	O	75441	0
jo	O	75442	0
mille	O	75443	0
hommes	O	75444	0
,	O	75445	0
débarqua	O	75446	0
à	O	75447	0
Scralsund	B-loc	75448	0
.	O	75449	0
Destiné	O	75451	0
à	O	75452	0
former	O	75453	0
l	O	75454	0
'	O	75455	0
aile	O	75456	0
droite	O	75457	0
de	O	75458	0
la	O	75459	0
grande	O	75460	0
armée	O	75461	0
,	O	75462	0
il	O	75463	0
eut	O	75464	0
sous	O	75465	0
ses	O	75466	0
ordres	O	75468	0
plusieurs	O	75469	0
corps	O	75470	0
allies	O	75471	0
,	O	75472	0
obtint	O	75473	0
partout	O	75474	0
des	O	75475	0
succès	O	75476	0
décisifs	O	75477	0
,	O	75478	0
et	O	75479	0
à	O	75481	0
Dennévitz	B-loc	75482	0
.	O	75483	0
sur	O	75484	0
.	O	75485	0
tout	O	75486	0
,	O	75487	0
le	B-time	75488	0
6	I-time	75489	0
septembre	I-time	75490	0
tjïi	I-time	75491	0
?	I-time	75492	0
,	O	75493	0
remporra	O	75494	0
une	O	75495	0
victoir	O	75496	0
*	O	75497	0
éclatante	O	75499	0
qui	O	75500	0
sauva	O	75501	0
Berlin	B-loc	75502	0
menacé	O	75503	0
Ce	O	75504	0
prince	O	75505	0
ne	O	75506	0
rendit	O	75507	0
pas	O	75508	0
des	O	75509	0
servises	O	75511	0
moins	O	75512	0
;	O	75513	0
iniportans	O	75514	0
à	O	75515	0
la	O	75516	0
bataille	O	75517	0
de	O	75518	0
Leipzig	B-loc	75519	0
.	O	75520	0
En	O	75521	0
décembre	O	75522	0
suivant	O	75523	0
,	O	75524	0
il	O	75526	0
délivrait	O	75527	0
Lubetk	B-loc	75528	0
et	O	75529	0
écrivait	O	75530	0
à	O	75531	0
son	O	75532	0
fils	O	75533	0
cette	O	75534	0
lettre	O	75535	0
remarquable	O	75536	0
,	O	75537	0
mais	O	75539	0
assez	O	75540	0
peu	O	75541	0
connue	O	75542	0
:	O	75543	0
*	O	75545	0
Mon	O	75546	0
cher	O	75547	0
Oscsr	B-pers	75548	0
!	O	75549	0
—	O	75550	0
Les	O	75551	0
Lubeckoi	O	75552	0
»	O	75553	0
sidèrent	O	75554	0
jt	O	75555	0
(	O	75556	0
jis	O	75557	0
Gustave	B-pers	75558	0
I	I-pers	75559	0
â	O	75560	0
rendre	O	75561	0
"	O	75563	0
la	O	75564	0
liberté	O	75565	0
à	O	75566	0
sa	O	75567	0
pstri	O	75568	0
»	O	75569	0
,	O	75570	0
Je	O	75571	0
viens	O	75572	0
«	O	75573	0
'	O	75574	0
«	O	75575	0
squiiUîr	O	75576	0
la	O	75577	0
des	O	75578	0
.	O	75579	0
